name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
Hermine,2016,9,2,5,30.1,-84.1,hurricane,1,70,981,210,60
Hermine,2016,9,2,6,30.3,-84,hurricane,1,65,982,190,30
Hermine,2016,9,2,8,30.6,-83.8,tropical storm,0,60,984,190,0
Hermine,2016,9,2,12,31.4,-82.8,tropical storm,0,50,989,190,0
Hermine,2016,9,2,18,32.4,-81.2,tropical storm,0,50,990,180,0
Hermine,2016,9,3,0,33.6,-79.2,tropical storm,0,50,991,160,0
Hermine,2016,9,3,6,34.9,-77.2,tropical storm,0,55,993,160,0
Ian,2016,9,12,6,20.5,-49.3,tropical storm,0,35,1007,120,0
Ian,2016,9,12,12,21.2,-50.2,tropical storm,0,35,1006,120,0
Ian,2016,9,12,18,22.2,-50.6,tropical storm,0,35,1003,260,0
Ian,2016,9,13,0,23,-51.2,tropical storm,0,35,1000,260,0
Ian,2016,9,13,6,23.9,-51.7,tropical storm,0,40,1000,260,0
Ian,2016,9,13,12,24.8,-52.1,tropical storm,0,45,999,260,0
Ian,2016,9,13,18,26,-52.4,tropical storm,0,45,998,260,0
Ian,2016,9,14,0,27.3,-52.6,tropical storm,0,45,998,260,0
Ian,2016,9,14,6,28.9,-53,tropical storm,0,45,998,240,0
Ian,2016,9,14,12,30.5,-53.5,tropical storm,0,45,998,240,0
Ian,2016,9,15,12,36.3,-51.5,tropical storm,0,45,998,240,0
Ian,2016,9,15,18,38.3,-49.2,tropical storm,0,45,998,150,0
Ian,2016,9,16,0,41.2,-46.8,tropical storm,0,45,998,150,0
Ian,2016,9,16,6,44,-42.8,tropical storm,0,50,994,180,0
Julia,2016,9,13,6,27.3,-80.2,tropical depression,-1,30,1010,0,0
Julia,2016,9,13,12,28,-80.7,tropical storm,0,35,1010,40,0
Julia,2016,9,13,18,29,-81.2,tropical storm,0,45,1010,50,0
Julia,2016,9,14,0,29.8,-81.5,tropical storm,0,45,1010,50,0
Julia,2016,9,14,6,30.5,-81.7,tropical storm,0,40,1011,70,0
Julia,2016,9,14,12,31.3,-81.5,tropical storm,0,40,1011,100,0
Julia,2016,9,14,18,31.8,-80.7,tropical storm,0,40,1009,100,0
Julia,2016,9,15,0,31.9,-80.1,tropical storm,0,40,1007,100,0
Julia,2016,9,15,6,31.9,-79.5,tropical storm,0,40,1007,70,0
Julia,2016,9,15,12,31.9,-78.7,tropical storm,0,40,1007,70,0
Julia,2016,9,15,18,31.9,-77.9,tropical storm,0,40,1007,70,0
Julia,2016,9,16,0,31.5,-77.2,tropical storm,0,40,1007,70,0
Julia,2016,9,16,6,31.2,-76.6,tropical storm,0,40,1008,60,0
Julia,2016,9,16,12,31.1,-75.9,tropical storm,0,40,1008,60,0
Julia,2016,9,16,18,30.9,-75.7,tropical storm,0,40,1008,30,0
Julia,2016,9,17,0,30.4,-76,tropical depression,-1,30,1009,0,0
Julia,2016,9,17,6,30.3,-76.1,tropical depression,-1,30,1009,0,0
Julia,2016,9,17,12,30.2,-76.2,tropical depression,-1,30,1010,0,0
Julia,2016,9,17,18,30.4,-76.3,tropical depression,-1,30,1010,0,0
Julia,2016,9,18,0,30.7,-76.4,tropical depression,-1,30,1010,0,0
Julia,2016,9,18,6,31.1,-76.6,tropical depression,-1,25,1010,0,0
Julia,2016,9,18,12,31.7,-77,tropical depression,-1,25,1010,0,0
Julia,2016,9,18,18,32,-77.8,tropical depression,-1,25,1010,0,0
Karl,2016,9,14,6,16.2,-23.2,tropical depression,-1,25,1009,0,0
Karl,2016,9,14,12,16.8,-24.5,tropical depression,-1,30,1009,0,0
Karl,2016,9,14,18,17.2,-25.8,tropical depression,-1,30,1009,0,0
Karl,2016,9,15,0,17.4,-27.3,tropical depression,-1,30,1009,0,0
Karl,2016,9,15,6,17.5,-28.7,tropical storm,0,35,1008,60,0
Karl,2016,9,15,12,17.6,-29.8,tropical storm,0,35,1007,60,0
Karl,2016,9,15,18,17.7,-30.8,tropical storm,0,35,1006,60,0
Karl,2016,9,16,0,17.8,-31.8,tropical storm,0,40,1004,140,0
Karl,2016,9,16,6,18,-32.8,tropical storm,0,40,1004,180,0
Karl,2016,9,16,12,18.3,-33.8,tropical storm,0,40,1004,200,0
Karl,2016,9,16,18,18.5,-34.9,tropical storm,0,40,1004,200,0
Karl,2016,9,17,0,18.4,-36.2,tropical storm,0,40,1004,200,0
Karl,2016,9,17,6,18.3,-37.4,tropical storm,0,40,1004,200,0
Karl,2016,9,17,12,18.2,-38.6,tropical storm,0,40,1004,200,0
Karl,2016,9,17,18,18.1,-39.7,tropical storm,0,40,1005,200,0
Karl,2016,9,18,0,17.9,-40.7,tropical storm,0,35,1006,200,0
Karl,2016,9,18,6,17.9,-41.8,tropical storm,0,35,1006,150,0
Karl,2016,9,18,12,18,-42.9,tropical storm,0,35,1006,100,0
Karl,2016,9,18,18,18.1,-44.3,tropical storm,0,35,1006,100,0
Karl,2016,9,19,0,18.1,-45.6,tropical storm,0,35,1006,100,0
Karl,2016,9,19,6,18.2,-46.8,tropical storm,0,35,1006,100,0
Karl,2016,9,19,12,18.4,-47.8,tropical storm,0,35,1006,100,0
Karl,2016,9,19,18,19,-48.9,tropical storm,0,35,1006,100,0
Karl,2016,9,20,0,19.7,-50.3,tropical storm,0,35,1006,100,0
Karl,2016,9,20,6,20,-52.1,tropical storm,0,35,1006,120,0
Karl,2016,9,20,12,20,-53.7,tropical storm,0,35,1006,120,0
Karl,2016,9,20,18,20,-54.9,tropical storm,0,35,1006,120,0
Karl,2016,9,21,0,20,-56,tropical storm,0,35,1006,120,0
Karl,2016,9,21,6,20.2,-56.9,tropical depression,-1,30,1006,0,0
Karl,2016,9,21,12,20.8,-57.5,tropical depression,-1,30,1007,0,0
Karl,2016,9,21,18,21.5,-58.2,tropical depression,-1,30,1007,0,0
Karl,2016,9,22,0,22.5,-59.2,tropical depression,-1,30,1007,0,0
Karl,2016,9,22,6,23.5,-60.3,tropical depression,-1,30,1007,0,0
Karl,2016,9,22,12,24.4,-61.7,tropical depression,-1,30,1007,0,0
Karl,2016,9,22,18,25.3,-62.9,tropical storm,0,35,1005,80,0
Karl,2016,9,23,0,26.4,-63.7,tropical storm,0,40,1001,80,0
Karl,2016,9,23,6,27.3,-64.3,tropical storm,0,50,997,80,0
Karl,2016,9,23,12,28.2,-64.9,tropical storm,0,50,992,150,0
Karl,2016,9,23,18,29.2,-65.3,tropical storm,0,55,988,170,0
Karl,2016,9,24,0,30.3,-65.3,tropical storm,0,55,990,200,0
Karl,2016,9,24,6,31.5,-64.8,tropical storm,0,55,990,200,0
Karl,2016,9,24,12,32.2,-63.3,tropical storm,0,55,994,240,0
Karl,2016,9,24,18,32.9,-61.5,tropical storm,0,55,994,220,0
Karl,2016,9,25,0,33.8,-59.3,tropical storm,0,55,992,220,0
Karl,2016,9,25,6,35.8,-55.1,tropical storm,0,60,990,230,0
Lisa,2016,9,19,12,13.4,-27.3,tropical depression,-1,30,1007,0,0
Lisa,2016,9,19,18,13.6,-27.8,tropical depression,-1,30,1007,0,0
Lisa,2016,9,20,0,13.9,-28.4,tropical depression,-1,30,1007,0,0
Lisa,2016,9,20,6,14.4,-29.3,tropical depression,-1,30,1007,0,0
Lisa,2016,9,20,12,15.1,-30,tropical storm,0,35,1006,100,0
Lisa,2016,9,20,18,16,-30.7,tropical storm,0,40,1004,100,0
Lisa,2016,9,21,0,16.7,-31.3,tropical storm,0,40,1004,110,0
Lisa,2016,9,21,6,17.2,-31.7,tropical storm,0,45,1002,110,0
Lisa,2016,9,21,12,17.7,-32.1,tropical storm,0,45,1002,110,0
Lisa,2016,9,21,18,18.3,-32.4,tropical storm,0,40,1004,110,0
Lisa,2016,9,22,0,18.9,-32.7,tropical storm,0,40,1005,120,0
Lisa,2016,9,22,6,19.3,-33.3,tropical storm,0,40,1004,130,0
Lisa,2016,9,22,12,19.7,-33.8,tropical storm,0,45,999,150,0
Lisa,2016,9,22,18,20.3,-34.2,tropical storm,0,45,999,150,0
Lisa,2016,9,23,0,20.9,-34.8,tropical storm,0,40,1003,170,0
Lisa,2016,9,23,6,21.5,-35.4,tropical storm,0,35,1007,130,0
Lisa,2016,9,23,12,22,-35.9,tropical storm,0,35,1008,100,0
Lisa,2016,9,23,18,22.4,-36.3,tropical storm,0,35,1009,80,0
Lisa,2016,9,24,0,22.9,-36.8,tropical storm,0,35,1009,80,0
Lisa,2016,9,24,6,23.6,-37.4,tropical storm,0,40,1007,70,0
Lisa,2016,9,24,12,24.4,-38.1,tropical storm,0,40,1007,70,0
Lisa,2016,9,24,18,24.9,-39.2,tropical storm,0,35,1009,70,0
Lisa,2016,9,25,0,25.4,-40.4,tropical depression,-1,30,1011,0,0
Matthew,2016,9,28,12,13.4,-59.8,tropical storm,0,50,1009,270,0
Matthew,2016,9,28,18,13.6,-61.2,tropical storm,0,50,1008,280,0
Matthew,2016,9,29,0,13.9,-62.6,tropical storm,0,55,1004,290,0
Matthew,2016,9,29,6,14,-64,tropical storm,0,55,1002,280,0
Matthew,2016,9,29,12,14.1,-65.5,tropical storm,0,60,995,270,0
Matthew,2016,9,29,18,14.2,-66.9,hurricane,1,65,993,260,60
Matthew,2016,9,30,0,14.2,-68.1,hurricane,1,70,987,270,50
Matthew,2016,9,30,6,14,-69.3,hurricane,2,85,979,260,55
Matthew,2016,9,30,12,13.8,-70.4,hurricane,3,100,968,260,50
Matthew,2016,9,30,18,13.5,-71.2,hurricane,4,120,955,260,50
Matthew,2016,10,1,0,13.4,-71.9,hurricane,5,145,942,260,60
Matthew,2016,10,1,6,13.4,-72.5,hurricane,5,140,942,260,60
Matthew,2016,10,1,12,13.4,-73.1,hurricane,4,135,944,260,45
Matthew,2016,10,1,18,13.4,-73.3,hurricane,4,130,942,260,45
Matthew,2016,10,2,0,13.5,-73.5,hurricane,4,130,940,250,45
Matthew,2016,10,2,6,13.7,-73.9,hurricane,4,125,941,240,45
Matthew,2016,10,2,12,14,-74.3,hurricane,4,130,947,240,45
Matthew,2016,10,2,18,14.2,-74.7,hurricane,4,135,945,240,45
Matthew,2016,10,3,0,14.5,-75,hurricane,4,130,944,250,50
Matthew,2016,10,3,6,14.9,-75,hurricane,4,125,942,250,50
Matthew,2016,10,3,12,15.4,-75,hurricane,4,125,941,250,50
Matthew,2016,10,3,18,15.9,-74.9,hurricane,4,125,938,260,65
Matthew,2016,10,4,0,16.6,-74.6,hurricane,4,130,934,260,65
Matthew,2016,10,4,6,17.5,-74.4,hurricane,4,130,934,260,65
Matthew,2016,10,4,11,18.3,-74.3,hurricane,4,130,935,260,65
Matthew,2016,10,4,12,18.4,-74.3,hurricane,4,125,937,260,70
Matthew,2016,10,4,18,19.3,-74.3,hurricane,4,120,947,250,80
Matthew,2016,10,5,0,20.1,-74.3,hurricane,4,115,949,250,80
Matthew,2016,10,5,6,20.7,-74.4,hurricane,3,110,960,250,75
Matthew,2016,10,5,12,21.4,-74.8,hurricane,3,105,962,240,70
Matthew,2016,10,5,18,22.2,-75.4,hurricane,3,105,963,230,70
Matthew,2016,10,6,0,23,-76,hurricane,3,105,960,230,70
Matthew,2016,10,6,6,23.8,-76.7,hurricane,3,110,952,230,70
Matthew,2016,10,6,12,24.7,-77.5,hurricane,4,120,937,240,80
Matthew,2016,10,6,18,25.7,-78.3,hurricane,4,120,937,250,80
Matthew,2016,10,7,0,26.7,-79,hurricane,4,115,937,270,80
Matthew,2016,10,7,6,27.7,-79.7,hurricane,3,110,939,270,80
Matthew,2016,10,7,12,28.9,-80.3,hurricane,3,105,944,270,85
Matthew,2016,10,7,18,29.7,-80.7,hurricane,3,100,946,270,85
Matthew,2016,10,8,0,30.7,-80.6,hurricane,2,95,949,270,85
Matthew,2016,10,8,6,31.6,-80.6,hurricane,2,85,953,290,70
Matthew,2016,10,8,9,32.1,-80.5,hurricane,2,85,957,290,70
Matthew,2016,10,8,12,32.5,-79.9,hurricane,1,80,963,300,50
Matthew,2016,10,8,15,33,-79.5,hurricane,1,75,967,300,50
Matthew,2016,10,8,18,33.5,-79,hurricane,1,70,973,320,50
Matthew,2016,10,9,0,33.9,-77.3,hurricane,1,70,981,330,40
Matthew,2016,10,9,6,34.7,-76,hurricane,1,70,983,350,50
Nicole,2016,10,4,6,23.2,-59.8,tropical storm,0,35,1007,90,0
Nicole,2016,10,4,12,23.5,-60.3,tropical storm,0,40,1005,100,0
Nicole,2016,10,4,18,23.8,-60.7,tropical storm,0,45,1002,100,0
Nicole,2016,10,5,0,24.1,-61.2,tropical storm,0,45,1001,100,0
Nicole,2016,10,5,6,24.4,-61.7,tropical storm,0,45,1001,100,0
Nicole,2016,10,5,12,24.7,-62.5,tropical storm,0,45,1001,100,0
Nicole,2016,10,5,18,25.1,-63.3,tropical storm,0,50,1000,100,0
Nicole,2016,10,6,0,25.7,-63.9,tropical storm,0,50,999,100,0
Nicole,2016,10,6,6,26.2,-64.5,tropical storm,0,55,995,100,0
Nicole,2016,10,6,12,26.7,-64.8,tropical storm,0,60,991,100,0
Nicole,2016,10,6,18,27.3,-65.1,hurricane,1,75,980,120,30
Nicole,2016,10,7,0,27.5,-65.2,hurricane,2,90,969,130,30
Nicole,2016,10,7,6,27.6,-65.2,hurricane,1,75,970,130,30
Nicole,2016,10,7,12,27.6,-65.2,tropical storm,0,60,985,130,0
Nicole,2016,10,7,18,27.2,-65.3,tropical storm,0,55,992,130,0
Nicole,2016,10,8,0,26.6,-65.4,tropical storm,0,50,997,130,0
Nicole,2016,10,8,6,26,-65.5,tropical storm,0,40,1002,130,0
Nicole,2016,10,8,12,25.5,-65.6,tropical storm,0,40,1002,130,0
Nicole,2016,10,8,18,25,-65.7,tropical storm,0,45,1000,140,0
Nicole,2016,10,9,0,24.6,-65.6,tropical storm,0,45,999,130,0
Nicole,2016,10,9,6,24.1,-65.5,tropical storm,0,55,996,150,0
Nicole,2016,10,9,12,24,-65.4,tropical storm,0,55,993,150,0
Nicole,2016,10,9,18,24.1,-65.3,tropical storm,0,55,992,160,0
Nicole,2016,10,10,0,24.3,-65.2,tropical storm,0,50,992,160,0
Nicole,2016,10,10,6,24.8,-65.2,tropical storm,0,50,992,170,0
Nicole,2016,10,10,12,25.4,-65.2,tropical storm,0,50,992,170,0
Nicole,2016,10,10,18,26,-65.3,tropical storm,0,50,992,170,0
Nicole,2016,10,11,0,26.5,-65.5,tropical storm,0,50,992,150,0
Nicole,2016,10,11,6,26.8,-65.6,tropical storm,0,50,991,150,0
Nicole,2016,10,11,12,27.1,-65.8,tropical storm,0,60,987,150,0
Nicole,2016,10,11,18,27.2,-66.2,hurricane,1,70,980,180,25
Nicole,2016,10,12,0,27.4,-66.6,hurricane,1,75,976,180,25
Nicole,2016,10,12,6,27.6,-66.8,hurricane,2,85,973,180,25
Nicole,2016,10,12,12,28,-66.9,hurricane,2,95,969,210,60
Nicole,2016,10,12,18,28.7,-66.8,hurricane,3,105,962,250,60
Nicole,2016,10,13,0,29.6,-66.5,hurricane,4,115,954,300,110
Nicole,2016,10,13,6,30.6,-66.2,hurricane,4,120,950,300,130
Nicole,2016,10,13,12,31.6,-65.3,hurricane,3,110,956,330,130
Nicole,2016,10,13,15,32.3,-64.7,hurricane,3,105,959,330,160
Nicole,2016,10,13,18,33,-63.9,hurricane,2,95,962,330,160
Nicole,2016,10,14,0,34,-62.1,hurricane,2,85,967,360,160
Nicole,2016,10,14,6,34.9,-60.5,hurricane,1,75,972,360,130
Nicole,2016,10,14,12,35.6,-58.9,hurricane,1,70,975,480,130
Nicole,2016,10,14,18,36.4,-56.5,hurricane,1,65,977,480,130
Nicole,2016,10,15,0,37.2,-54.2,hurricane,1,65,974,510,130
Nicole,2016,10,15,6,38,-52.6,hurricane,1,75,965,540,130
Nicole,2016,10,15,12,38.7,-51.1,hurricane,1,75,960,690,160
Nicole,2016,10,15,18,39,-49.8,hurricane,1,75,961,660,160
Nicole,2016,10,16,0,39.3,-48.7,hurricane,1,75,961,750,160
Nicole,2016,10,16,6,39.1,-48,hurricane,1,70,962,750,160
Nicole,2016,10,16,12,38.9,-47.2,hurricane,1,70,963,690,160
Nicole,2016,10,16,18,39.4,-46.4,hurricane,1,65,964,690,150
Nicole,2016,10,17,0,40.1,-45.8,hurricane,1,65,965,690,150
Nicole,2016,10,17,6,40.6,-45.5,hurricane,1,65,965,690,150
Nicole,2016,10,17,12,40.9,-45.1,hurricane,1,65,966,690,150
Nicole,2016,10,17,18,41.8,-43.6,hurricane,1,65,966,630,150
Nicole,2016,10,18,0,43.5,-41.9,tropical storm,0,60,966,600,0
Nicole,2016,10,18,6,45.6,-39.7,tropical storm,0,55,966,570,0
Otto,2016,11,20,18,11.1,-79.7,tropical depression,-1,30,1002,0,0
Otto,2016,11,21,0,11.3,-79.4,tropical depression,-1,30,1002,0,0
Otto,2016,11,21,6,11.3,-79.3,tropical storm,0,35,1002,50,0
Otto,2016,11,21,12,11.3,-79.2,tropical storm,0,40,1001,60,0
Otto,2016,11,21,18,11.1,-79.1,tropical storm,0,45,1000,60,0
Otto,2016,11,22,0,10.8,-79.1,tropical storm,0,50,998,60,0
Otto,2016,11,22,6,10.6,-79.1,tropical storm,0,55,992,100,0
Otto,2016,11,22,12,10.4,-79.2,tropical storm,0,60,986,100,0
Otto,2016,11,22,18,10.5,-79.4,tropical storm,0,60,986,100,0
Otto,2016,11,23,0,10.6,-79.6,tropical storm,0,60,987,100,0
Otto,2016,11,23,6,10.8,-80,tropical storm,0,60,991,100,0
Otto,2016,11,23,12,11,-80.4,tropical storm,0,60,994,100,0
Otto,2016,11,23,18,11.2,-81.1,hurricane,1,65,990,100,20
Otto,2016,11,24,0,11.2,-81.8,hurricane,1,80,980,100,20
Otto,2016,11,24,6,11.1,-82.4,hurricane,2,90,978,100,30
Otto,2016,11,24,12,11,-83,hurricane,3,100,975,100,30
Otto,2016,11,24,17,11,-83.8,hurricane,3,100,975,100,30
Otto,2016,11,24,18,11,-83.9,hurricane,2,95,978,100,30
Otto,2016,11,25,0,10.9,-84.9,hurricane,1,65,992,90,10
Otto,2016,11,25,3,10.7,-85.6,tropical storm,0,60,993,90,0
Otto,2016,11,25,6,10.6,-86.2,tropical storm,0,60,994,80,0
Otto,2016,11,25,12,10.3,-87.5,tropical storm,0,55,995,80,0
Otto,2016,11,25,18,10,-88.8,tropical storm,0,50,997,80,0
Otto,2016,11,26,0,9.7,-90.2,tropical storm,0,45,1000,80,0
Otto,2016,11,26,6,9.4,-91.7,tropical storm,0,40,1003,80,0
Otto,2016,11,26,12,9.1,-93.3,tropical depression,-1,30,1005,0,0
Four,2017,7,5,18,12,-37.1,tropical depression,-1,25,1010,0,0
Four,2017,7,6,0,12.4,-38.6,tropical depression,-1,25,1010,0,0
Four,2017,7,6,6,12.8,-40.3,tropical depression,-1,25,1010,0,0
Four,2017,7,6,12,13.3,-42.2,tropical depression,-1,25,1009,0,0
Four,2017,7,6,18,13.8,-44.1,tropical depression,-1,25,1010,0,0
Four,2017,7,7,0,14.3,-46,tropical depression,-1,25,1011,0,0
Four,2017,7,7,6,14.8,-47.9,tropical depression,-1,25,1011,0,0
Four,2017,7,7,12,15.4,-49.7,tropical depression,-1,25,1011,0,0
Don,2017,7,17,6,10.4,-49.1,tropical depression,-1,30,1010,0,0
Don,2017,7,17,12,10.7,-50.6,tropical storm,0,35,1009,20,0
Don,2017,7,17,18,11,-52.2,tropical storm,0,40,1007,40,0
Don,2017,7,18,0,11.2,-53.8,tropical storm,0,45,1005,40,0
Don,2017,7,18,6,11.3,-55.4,tropical storm,0,40,1008,50,0
Don,2017,7,18,12,11.4,-57.1,tropical storm,0,35,1011,50,0
Emily,2017,7,30,18,28.4,-85.4,tropical depression,-1,30,1009,0,0
Emily,2017,7,31,0,28,-84.6,tropical storm,0,35,1008,30,0
Emily,2017,7,31,6,27.7,-83.9,tropical storm,0,40,1006,60,0
Emily,2017,7,31,12,27.5,-83.1,tropical storm,0,45,1003,60,0
Emily,2017,7,31,14,27.5,-82.7,tropical storm,0,50,1001,60,0
Emily,2017,7,31,18,27.5,-82.2,tropical storm,0,35,1005,50,0
Emily,2017,8,1,0,27.5,-81.3,tropical depression,-1,30,1006,0,0
Emily,2017,8,1,6,27.8,-80.4,tropical depression,-1,30,1008,0,0
Emily,2017,8,1,12,28.7,-79.5,tropical depression,-1,30,1010,0,0
Emily,2017,8,1,18,29.7,-78.6,tropical depression,-1,30,1010,0,0
Franklin,2017,8,7,0,16.1,-82.7,tropical storm,0,35,1006,90,0
Franklin,2017,8,7,6,16.7,-83.6,tropical storm,0,40,1004,120,0
Franklin,2017,8,7,12,17.4,-84.4,tropical storm,0,45,1002,180,0
Franklin,2017,8,7,18,18.1,-85.3,tropical storm,0,50,999,180,0
Franklin,2017,8,8,0,18.8,-86.6,tropical storm,0,50,995,210,0
Franklin,2017,8,8,3,19.1,-87.6,tropical storm,0,50,995,200,0
Franklin,2017,8,8,6,19.2,-87.9,tropical storm,0,50,996,190,0
Franklin,2017,8,8,12,19.6,-88.9,tropical storm,0,40,998,160,0
Franklin,2017,8,8,18,19.9,-89.8,tropical storm,0,35,999,160,0
Franklin,2017,8,9,0,20.2,-90.9,tropical storm,0,40,996,180,0
Franklin,2017,8,9,6,20.4,-92.2,tropical storm,0,55,994,180,0
Franklin,2017,8,9,12,20.2,-93.3,tropical storm,0,60,987,210,0
Franklin,2017,8,9,18,20.2,-94.4,hurricane,1,65,984,210,30
Franklin,2017,8,10,0,20.3,-95.5,hurricane,1,75,981,220,30
Franklin,2017,8,10,5,20,-96.6,hurricane,1,70,990,220,30
Franklin,2017,8,10,6,20,-96.8,tropical storm,0,60,991,190,0
Franklin,2017,8,10,12,19.8,-98.3,tropical depression,-1,25,1000,0,0
Gert,2017,8,12,18,24,-69.4,tropical depression,-1,30,1013,0,0
Gert,2017,8,13,0,24.9,-70,tropical storm,0,35,1012,70,0
Gert,2017,8,13,6,25.8,-70.6,tropical storm,0,35,1012,70,0
Gert,2017,8,13,12,26.8,-71.2,tropical storm,0,35,1012,70,0
Gert,2017,8,13,18,27.7,-71.6,tropical storm,0,35,1012,70,0
Gert,2017,8,14,0,28.5,-71.9,tropical storm,0,40,1009,80,0
Gert,2017,8,14,6,29.2,-72.1,tropical storm,0,45,1006,80,0
Gert,2017,8,14,12,29.7,-72.2,tropical storm,0,50,1002,80,0
Gert,2017,8,14,18,30.2,-72.3,tropical storm,0,55,996,130,0
Gert,2017,8,15,0,30.8,-72.3,tropical storm,0,60,992,130,0
Gert,2017,8,15,6,31.5,-72.3,hurricane,1,65,986,140,20
Gert,2017,8,15,12,32.3,-72.1,hurricane,1,70,982,150,20
Gert,2017,8,15,18,33.2,-71.8,hurricane,1,70,980,160,20
Gert,2017,8,16,0,34.2,-71,hurricane,1,75,976,160,20
Gert,2017,8,16,6,35.4,-69.5,hurricane,1,80,973,180,50
Gert,2017,8,16,12,36.8,-67.1,hurricane,2,85,969,190,50
Gert,2017,8,16,18,38.2,-64.1,hurricane,2,95,962,220,50
Gert,2017,8,17,0,39.4,-60.4,hurricane,2,90,964,250,50
Gert,2017,8,17,6,40.7,-56.2,hurricane,1,80,968,280,40
Gert,2017,8,17,12,42.2,-52,tropical storm,0,60,981,300,0
Harvey,2017,8,17,6,13.4,-52,tropical depression,-1,25,1008,0,0
Harvey,2017,8,17,12,13.1,-53.4,tropical depression,-1,30,1008,0,0
Harvey,2017,8,17,18,13,-55,tropical storm,0,35,1004,30,0
Harvey,2017,8,18,0,13,-56.6,tropical storm,0,40,1003,50,0
Harvey,2017,8,18,6,13,-58.4,tropical storm,0,40,1004,50,0
Harvey,2017,8,18,10,13.1,-59.6,tropical storm,0,40,1004,50,0
Harvey,2017,8,18,12,13.1,-60.3,tropical storm,0,40,1004,60,0
Harvey,2017,8,18,15,13.2,-61.2,tropical storm,0,40,1004,60,0
Harvey,2017,8,18,18,13.2,-62.2,tropical storm,0,35,1005,60,0
Harvey,2017,8,19,0,13.4,-64,tropical storm,0,35,1005,60,0
Harvey,2017,8,19,6,13.5,-65.7,tropical storm,0,35,1005,60,0
Harvey,2017,8,19,12,13.7,-67.5,tropical depression,-1,30,1006,0,0
Harvey,2017,8,23,12,21.4,-92.3,tropical depression,-1,30,1006,0,0
Harvey,2017,8,23,18,21.6,-92.4,tropical storm,0,35,1005,60,0
Harvey,2017,8,24,0,22,-92.5,tropical storm,0,40,1003,70,0
Harvey,2017,8,24,6,22.8,-92.6,tropical storm,0,50,997,80,0
Harvey,2017,8,24,12,23.7,-93.1,tropical storm,0,60,986,100,0
Harvey,2017,8,24,18,24.4,-93.6,hurricane,1,70,978,110,20
Harvey,2017,8,25,0,25,-94.4,hurricane,1,80,973,130,30
Harvey,2017,8,25,6,25.6,-95.1,hurricane,2,90,966,160,40
Harvey,2017,8,25,12,26.3,-95.8,hurricane,2,95,949,200,40
Harvey,2017,8,25,18,27.1,-96.3,hurricane,3,105,943,200,50
Harvey,2017,8,26,0,27.8,-96.8,hurricane,4,115,941,200,55
Harvey,2017,8,26,3,28,-96.9,hurricane,4,115,937,200,55
Harvey,2017,8,26,6,28.2,-97.1,hurricane,3,105,948,190,50
Harvey,2017,8,26,12,28.7,-97.3,hurricane,1,65,978,190,40
Harvey,2017,8,26,18,29,-97.5,tropical storm,0,50,991,150,0
Harvey,2017,8,27,0,29.2,-97.4,tropical storm,0,45,995,150,0
Harvey,2017,8,27,6,29.3,-97.6,tropical storm,0,40,998,150,0
Harvey,2017,8,27,12,29.1,-97.5,tropical storm,0,35,998,150,0
Harvey,2017,8,27,18,29,-97.2,tropical storm,0,35,998,150,0
Harvey,2017,8,28,0,28.8,-96.8,tropical storm,0,35,997,150,0
Harvey,2017,8,28,6,28.6,-96.5,tropical storm,0,40,997,210,0
Harvey,2017,8,28,12,28.5,-96.2,tropical storm,0,40,997,180,0
Harvey,2017,8,28,18,28.4,-95.9,tropical storm,0,40,997,210,0
Harvey,2017,8,29,0,28.2,-95.4,tropical storm,0,40,996,210,0
Harvey,2017,8,29,6,28.1,-95,tropical storm,0,40,996,210,0
Harvey,2017,8,29,12,28.2,-94.6,tropical storm,0,40,995,200,0
Harvey,2017,8,29,18,28.5,-94.2,tropical storm,0,45,993,200,0
Harvey,2017,8,30,0,28.9,-93.8,tropical storm,0,45,994,200,0
Harvey,2017,8,30,6,29.4,-93.6,tropical storm,0,40,990,140,0
Harvey,2017,8,30,8,29.8,-93.5,tropical storm,0,40,991,130,0
Harvey,2017,8,30,12,30.1,-93.4,tropical storm,0,40,992,110,0
Harvey,2017,8,30,18,30.6,-93.1,tropical storm,0,35,996,70,0
Harvey,2017,8,31,0,31.3,-92.6,tropical depression,-1,30,998,0,0
Harvey,2017,8,31,6,31.9,-92.2,tropical depression,-1,25,999,0,0
Harvey,2017,8,31,12,32.5,-91.7,tropical depression,-1,20,1001,0,0
Harvey,2017,8,31,18,33.4,-90.9,tropical depression,-1,25,1001,0,0
Harvey,2017,9,1,0,34.1,-89.6,tropical depression,-1,30,1000,0,0
Katia,2017,9,5,12,22.2,-97.2,tropical depression,-1,25,1010,0,0
Katia,2017,9,5,18,22.4,-97,tropical depression,-1,30,1008,0,0
Katia,2017,9,6,0,22.4,-96.7,tropical depression,-1,30,1008,0,0
Katia,2017,9,6,6,22.2,-96.4,tropical storm,0,35,1006,60,0
Katia,2017,9,6,12,22,-95.8,tropical storm,0,45,1004,60,0
Katia,2017,9,6,18,21.8,-95.2,hurricane,1,65,992,90,10
Katia,2017,9,7,0,21.7,-94.9,hurricane,1,70,989,90,20
Katia,2017,9,7,6,21.6,-94.6,hurricane,1,70,985,90,20
Katia,2017,9,7,12,21.6,-94.6,hurricane,1,70,982,90,20
Katia,2017,9,7,18,21.6,-94.6,hurricane,1,70,982,90,20
